Variable_Name,Data_Type,Type_Precision,Storage_Size,Number_of_Elements,DataType_Size,Number_of_Attributes,Storage_Layout,Fill_Value_Definition,Fill_Value,Min_Value,Max_Value,User_Time,System_Time,Elapsed_Time,CPU_Usage,Energy_Joules,Nano_Seconds,FileSize_in_Folder_Before,FileSize_in_Folder_After,Compressor,Array_Dimension,DM1,DM2,DM3,DM4
n4n,DOUBLE,64,55476608,6934576,8,4,H5D_CHUNKED,H5D_FILL_VALUE_USER_DEFINED,-99990000000,0.007692,89.47079,0.01,0.07,0:00.10,93,134.43,115,55486036,55487804,NONE,4,31,31,82,88
n4n,DOUBLE,64,55476608,6934576,8,4,H5D_CHUNKED,H5D_FILL_VALUE_USER_DEFINED,-99990000000,0.007692,89.47079,0.2,0.06,0:00.29,93,112.41,306,55486036,21822112,blosc,4,31,31,82,88
n4n,DOUBLE,64,55476608,6934576,8,4,H5D_CHUNKED,H5D_FILL_VALUE_USER_DEFINED,-99990000000,0.007692,89.47079,9.81,0.43,0:10.25,99,1275.53,10271,55486036,17476595,mafisc,4,31,31,82,88
n4n,DOUBLE,64,55476608,6934576,8,4,H5D_CHUNKED,H5D_FILL_VALUE_USER_DEFINED,-99990000000,0.007692,89.47079,0.06,0.08,0:00.16,92,114.1,176,55486036,19503400,lz4,4,31,31,82,88
n5s,DOUBLE,64,55476608,6934576,8,4,H5D_CHUNKED,H5D_FILL_VALUE_USER_DEFINED,-99990000000,0.648683,133.359509,0.02,0.06,0:00.09,94,126.6,109,55486037,55487804,NONE,4,31,31,82,88
n5s,DOUBLE,64,55476608,6934576,8,4,H5D_CHUNKED,H5D_FILL_VALUE_USER_DEFINED,-99990000000,0.648683,133.359509,0.2,0.06,0:00.28,95,110.79,297,55486037,21267442,blosc,4,31,31,82,88
n5s,DOUBLE,64,55476608,6934576,8,4,H5D_CHUNKED,H5D_FILL_VALUE_USER_DEFINED,-99990000000,0.648683,133.359509,9.62,0.54,0:10.20,99,1278.6,10221,55486037,16803339,mafisc,4,31,31,82,88
n5s,DOUBLE,64,55476608,6934576,8,4,H5D_CHUNKED,H5D_FILL_VALUE_USER_DEFINED,-99990000000,0.648683,133.359509,0.07,0.07,0:00.17,86,111.29,185,55486037,19093957,lz4,4,31,31,82,88
o2c,DOUBLE,64,55476608,6934576,8,4,H5D_CHUNKED,H5D_FILL_VALUE_USER_DEFINED,-99990000000,0,268.378447,0.03,0.06,0:00.10,94,143.36,117,55486047,55487804,NONE,4,31,31,82,88
o2c,DOUBLE,64,55476608,6934576,8,4,H5D_CHUNKED,H5D_FILL_VALUE_USER_DEFINED,-99990000000,0,268.378447,0.18,0.06,0:00.27,94,115.79,283,55486047,19760660,blosc,4,31,31,82,88
o2c,DOUBLE,64,55476608,6934576,8,4,H5D_CHUNKED,H5D_FILL_VALUE_USER_DEFINED,-99990000000,0,268.378447,9.05,0.51,0:09.61,99,1153.28,9625,55486047,15711541,mafisc,4,31,31,82,88
o2c,DOUBLE,64,55476608,6934576,8,4,H5D_CHUNKED,H5D_FILL_VALUE_USER_DEFINED,-99990000000,0,268.378447,0.06,0.07,0:00.17,79,121.58,189,55486047,18109498,lz4,4,31,31,82,88
o2o,DOUBLE,64,55476608,6934576,8,4,H5D_CHUNKED,H5D_FILL_VALUE_USER_DEFINED,-99990000000,8.3361,431.657396,0.01,0.08,0:00.10,94,149.99,115,55486033,55487804,NONE,4,31,31,82,88
o2o,DOUBLE,64,55476608,6934576,8,4,H5D_CHUNKED,H5D_FILL_VALUE_USER_DEFINED,-99990000000,8.3361,431.657396,0.21,0.04,0:00.27,94,114.82,286,55486033,20660957,blosc,4,31,31,82,88
o2o,DOUBLE,64,55476608,6934576,8,4,H5D_CHUNKED,H5D_FILL_VALUE_USER_DEFINED,-99990000000,8.3361,431.657396,9.35,0.55,0:09.94,99,1166.15,9958,55486033,15813087,mafisc,4,31,31,82,88
o2o,DOUBLE,64,55476608,6934576,8,4,H5D_CHUNKED,H5D_FILL_VALUE_USER_DEFINED,-99990000000,8.3361,431.657396,0.06,0.07,0:00.15,92,120.28,164,55486033,19308062,lz4,4,31,31,82,88
o3c,DOUBLE,64,55476608,6934576,8,4,H5D_CHUNKED,H5D_FILL_VALUE_USER_DEFINED,-99990000000,0,211.77755,0.01,0.07,0:00.09,93,114.13,105,55486045,55487804,NONE,4,31,31,82,88
o3c,DOUBLE,64,55476608,6934576,8,4,H5D_CHUNKED,H5D_FILL_VALUE_USER_DEFINED,-99990000000,0,211.77755,0.19,0.05,0:00.27,93,108.93,284,55486045,19592975,blosc,4,31,31,82,88
o3c,DOUBLE,64,55476608,6934576,8,4,H5D_CHUNKED,H5D_FILL_VALUE_USER_DEFINED,-99990000000,0,211.77755,8.94,0.49,0:09.47,99,1157.53,9480,55486045,15483253,mafisc,4,31,31,82,88
o3c,DOUBLE,64,55476608,6934576,8,4,H5D_CHUNKED,H5D_FILL_VALUE_USER_DEFINED,-99990000000,0,211.77755,0.07,0.07,0:00.16,91,137.02,172,55486045,18107627,lz4,4,31,31,82,88
ohc,DOUBLE,64,55476608,6934576,8,4,H5D_CHUNKED,H5D_FILL_VALUE_USER_DEFINED,-99990000000,0,2291.578609,0,0.09,0:00.10,92,132.34,118,55486047,55487804,NONE,4,31,31,82,88
ohc,DOUBLE,64,55476608,6934576,8,4,H5D_CHUNKED,H5D_FILL_VALUE_USER_DEFINED,-99990000000,0,2291.578609,0.18,0.05,0:00.25,94,120.1,271,55486047,19185236,blosc,4,31,31,82,88
ohc,DOUBLE,64,55476608,6934576,8,4,H5D_CHUNKED,H5D_FILL_VALUE_USER_DEFINED,-99990000000,0,2291.578609,8.72,0.55,0:09.31,99,1167.53,9322,55486047,14839083,mafisc,4,31,31,82,88
ohc,DOUBLE,64,55476608,6934576,8,4,H5D_CHUNKED,H5D_FILL_VALUE_USER_DEFINED,-99990000000,0,2291.578609,0.06,0.08,0:00.14,93,120.09,161,55486047,18110997,lz4,4,31,31,82,88
p1a,DOUBLE,64,55476608,6934576,8,4,H5D_CHUNKED,H5D_FILL_VALUE_USER_DEFINED,-99990000000,2E-06,1.960867,0,0.08,0:00.09,92,129.26,108,55486041,55487804,NONE,4,31,31,82,88
p1a,DOUBLE,64,55476608,6934576,8,4,H5D_CHUNKED,H5D_FILL_VALUE_USER_DEFINED,-99990000000,2E-06,1.960867,0.19,0.06,0:00.28,94,134.45,295,55486041,22295561,blosc,4,31,31,82,88
p1a,DOUBLE,64,55476608,6934576,8,4,H5D_CHUNKED,H5D_FILL_VALUE_USER_DEFINED,-99990000000,2E-06,1.960867,9.71,0.42,0:10.17,99,1277.73,10188,55486041,17959131,mafisc,4,31,31,82,88
p1a,DOUBLE,64,55476608,6934576,8,4,H5D_CHUNKED,H5D_FILL_VALUE_USER_DEFINED,-99990000000,2E-06,1.960867,0.07,0.07,0:00.17,78,128.3,398,55486041,19541201,lz4,4,31,31,82,88
p1c,DOUBLE,64,55476608,6934576,8,4,H5D_CHUNKED,H5D_FILL_VALUE_USER_DEFINED,-99990000000,6.4E-05,9.370028,0.02,0.07,0:00.10,94,110.48,115,55486037,55487804,NONE,4,31,31,82,88
p1c,DOUBLE,64,55476608,6934576,8,4,H5D_CHUNKED,H5D_FILL_VALUE_USER_DEFINED,-99990000000,6.4E-05,9.370028,0.19,0.07,0:00.28,94,108.54,298,55486037,22262974,blosc,4,31,31,82,88
p1c,DOUBLE,64,55476608,6934576,8,4,H5D_CHUNKED,H5D_FILL_VALUE_USER_DEFINED,-99990000000,6.4E-05,9.370028,10.05,0.59,0:10.67,99,1287.67,10688,55486037,17862243,mafisc,4,31,31,82,88
p1c,DOUBLE,64,55476608,6934576,8,4,H5D_CHUNKED,H5D_FILL_VALUE_USER_DEFINED,-99990000000,6.4E-05,9.370028,0.06,0.08,0:00.15,93,125.83,165,55486037,19530943,lz4,4,31,31,82,88
p1n,DOUBLE,64,55476608,6934576,8,4,H5D_CHUNKED,H5D_FILL_VALUE_USER_DEFINED,-99990000000,1E-05,1.414344,0,0.08,0:00.09,91,133.4,110,55486037,55487804,NONE,4,31,31,82,88
p1n,DOUBLE,64,55476608,6934576,8,4,H5D_CHUNKED,H5D_FILL_VALUE_USER_DEFINED,-99990000000,1E-05,1.414344,0.21,0.06,0:00.29,94,112.45,306,55486037,22258445,blosc,4,31,31,82,88
p1n,DOUBLE,64,55476608,6934576,8,4,H5D_CHUNKED,H5D_FILL_VALUE_USER_DEFINED,-99990000000,1E-05,1.414344,9.89,0.46,0:10.42,99,1292.49,10437,55486037,17867707,mafisc,4,31,31,82,88
p1n,DOUBLE,64,55476608,6934576,8,4,H5D_CHUNKED,H5D_FILL_VALUE_USER_DEFINED,-99990000000,1E-05,1.414344,0.06,0.08,0:00.16,91,113.69,172,55486037,19529116,lz4,4,31,31,82,88
p1p,DOUBLE,64,55476608,6934576,8,4,H5D_CHUNKED,H5D_FILL_VALUE_USER_DEFINED,-99990000000,1E-06,0.070717,0.01,0.08,0:00.11,89,105.43,169,55486037,55487804,NONE,4,31,31,82,88
p1p,DOUBLE,64,55476608,6934576,8,4,H5D_CHUNKED,H5D_FILL_VALUE_USER_DEFINED,-99990000000,1E-06,0.070717,0.2,0.06,0:00.28,94,115.44,292,55486037,22283571,blosc,4,31,31,82,88
p1p,DOUBLE,64,55476608,6934576,8,4,H5D_CHUNKED,H5D_FILL_VALUE_USER_DEFINED,-99990000000,1E-06,0.070717,10.04,0.58,0:10.66,99,1267.87,10677,55486037,17829995,mafisc,4,31,31,82,88
p1p,DOUBLE,64,55476608,6934576,8,4,H5D_CHUNKED,H5D_FILL_VALUE_USER_DEFINED,-99990000000,1E-06,0.070717,0.06,0.08,0:00.15,93,134.89,172,55486037,19530783,lz4,4,31,31,82,88
p1s,DOUBLE,64,55476608,6934576,8,4,H5D_CHUNKED,H5D_FILL_VALUE_USER_DEFINED,-99990000000,1.1E-05,1.626741,0.02,0.06,0:00.10,94,130.04,114,55486039,55487804,NONE,4,31,31,82,88
p1s,DOUBLE,64,55476608,6934576,8,4,H5D_CHUNKED,H5D_FILL_VALUE_USER_DEFINED,-99990000000,1.1E-05,1.626741,0.21,0.06,0:00.29,94,123.63,308,55486039,22260285,blosc,4,31,31,82,88
p1s,DOUBLE,64,55476608,6934576,8,4,H5D_CHUNKED,H5D_FILL_VALUE_USER_DEFINED,-99990000000,1.1E-05,1.626741,10.11,0.54,0:10.68,99,1278.36,10695,55486039,17870383,mafisc,4,31,31,82,88
p1s,DOUBLE,64,55476608,6934576,8,4,H5D_CHUNKED,H5D_FILL_VALUE_USER_DEFINED,-99990000000,1.1E-05,1.626741,0.06,0.08,0:00.19,80,120.51,204,55486039,19531619,lz4,4,31,31,82,88
p2a,DOUBLE,64,55476608,6934576,8,4,H5D_CHUNKED,H5D_FILL_VALUE_USER_DEFINED,-99990000000,2E-06,1.614771,0.02,0.06,0:00.10,94,119.44,115,55486045,55487804,NONE,4,31,31,82,88
p2a,DOUBLE,64,55476608,6934576,8,4,H5D_CHUNKED,H5D_FILL_VALUE_USER_DEFINED,-99990000000,2E-06,1.614771,0.2,0.06,0:00.28,92,141.15,302,55486045,22255287,blosc,4,31,31,82,88
p2a,DOUBLE,64,55476608,6934576,8,4,H5D_CHUNKED,H5D_FILL_VALUE_USER_DEFINED,-99990000000,2E-06,1.614771,9.74,0.46,0:10.24,99,1294.6,10258,55486045,17916791,mafisc,4,31,31,82,88
p2a,DOUBLE,64,55476608,6934576,8,4,H5D_CHUNKED,H5D_FILL_VALUE_USER_DEFINED,-99990000000,2E-06,1.614771,0.06,0.07,0:00.15,92,133.9,164,55486045,19537610,lz4,4,31,31,82,88
p2c,DOUBLE,64,55476608,6934576,8,4,H5D_CHUNKED,H5D_FILL_VALUE_USER_DEFINED,-99990000000,6.7E-05,7.242675,0.02,0.07,0:00.10,94,134.02,113,55486041,55487804,NONE,4,31,31,82,88
p2c,DOUBLE,64,55476608,6934576,8,4,H5D_CHUNKED,H5D_FILL_VALUE_USER_DEFINED,-99990000000,6.7E-05,7.242675,0.2,0.06,0:00.30,89,126.79,316,55486041,22204093,blosc,4,31,31,82,88
p2c,DOUBLE,64,55476608,6934576,8,4,H5D_CHUNKED,H5D_FILL_VALUE_USER_DEFINED,-99990000000,6.7E-05,7.242675,9.84,0.53,0:10.45,99,1291.04,10469,55486041,17812707,mafisc,4,31,31,82,88
p2c,DOUBLE,64,55476608,6934576,8,4,H5D_CHUNKED,H5D_FILL_VALUE_USER_DEFINED,-99990000000,6.7E-05,7.242675,0.05,0.1,0:00.16,91,129.15,179,55486041,19524895,lz4,4,31,31,82,88
p2n,DOUBLE,64,55476608,6934576,8,4,H5D_CHUNKED,H5D_FILL_VALUE_USER_DEFINED,-99990000000,1E-05,1.093234,0.01,0.07,0:00.09,92,127.68,108,55486041,55487804,NONE,4,31,31,82,88
p2n,DOUBLE,64,55476608,6934576,8,4,H5D_CHUNKED,H5D_FILL_VALUE_USER_DEFINED,-99990000000,1E-05,1.093234,0.19,0.07,0:00.28,94,109.91,298,55486041,22206685,blosc,4,31,31,82,88
p2n,DOUBLE,64,55476608,6934576,8,4,H5D_CHUNKED,H5D_FILL_VALUE_USER_DEFINED,-99990000000,1E-05,1.093234,9.89,0.48,0:10.40,99,1297.22,10413,55486041,17819831,mafisc,4,31,31,82,88
p2n,DOUBLE,64,55476608,6934576,8,4,H5D_CHUNKED,H5D_FILL_VALUE_USER_DEFINED,-99990000000,1E-05,1.093234,0.06,0.07,0:00.15,91,139.54,166,55486041,19526882,lz4,4,31,31,82,88
p2p,DOUBLE,64,55476608,6934576,8,4,H5D_CHUNKED,H5D_FILL_VALUE_USER_DEFINED,-99990000000,1E-06,0.054662,0.02,0.07,0:00.09,92,137.76,107,55486041,55487804,NONE,4,31,31,82,88
p2p,DOUBLE,64,55476608,6934576,8,4,H5D_CHUNKED,H5D_FILL_VALUE_USER_DEFINED,-99990000000,1E-06,0.054662,0.2,0.07,0:00.44,63,107.09,453,55486041,22227727,blosc,4,31,31,82,88
p2p,DOUBLE,64,55476608,6934576,8,4,H5D_CHUNKED,H5D_FILL_VALUE_USER_DEFINED,-99990000000,1E-06,0.054662,9.95,0.59,0:10.59,99,1283.66,10601,55486041,17783607,mafisc,4,31,31,82,88
p2p,DOUBLE,64,55476608,6934576,8,4,H5D_CHUNKED,H5D_FILL_VALUE_USER_DEFINED,-99990000000,1E-06,0.054662,0.07,0.07,0:00.18,84,126.7,194,55486041,19526105,lz4,4,31,31,82,88
pCO2,DOUBLE,64,55476608,6934576,8,4,H5D_CHUNKED,H5D_FILL_VALUE_USER_DEFINED,-99990000000,0,5269.838477,0.01,0.07,0:00.09,91,138.2,111,55486069,55487804,NONE,4,31,31,82,88
pCO2,DOUBLE,64,55476608,6934576,8,4,H5D_CHUNKED,H5D_FILL_VALUE_USER_DEFINED,-99990000000,0,5269.838477,0.17,0.05,0:00.25,94,114.87,260,55486069,17848695,blosc,4,31,31,82,88
pCO2,DOUBLE,64,55476608,6934576,8,4,H5D_CHUNKED,H5D_FILL_VALUE_USER_DEFINED,-99990000000,0,5269.838477,8.43,0.47,0:08.96,99,1039.43,8973,55486069,13807789,mafisc,4,31,31,82,88
pCO2,DOUBLE,64,55476608,6934576,8,4,H5D_CHUNKED,H5D_FILL_VALUE_USER_DEFINED,-99990000000,0,5269.838477,0.07,0.05,0:00.14,92,112.2,152,55486069,15941997,lz4,4,31,31,82,88
pH,DOUBLE,64,55476608,6934576,8,4,H5D_CHUNKED,H5D_FILL_VALUE_USER_DEFINED,-99990000000,6.965308,8.67959,0,0.09,0:00.10,94,137,115,55486065,55487804,NONE,4,31,31,82,88
pH,DOUBLE,64,55476608,6934576,8,4,H5D_CHUNKED,H5D_FILL_VALUE_USER_DEFINED,-99990000000,6.965308,8.67959,0.2,0.05,0:00.27,93,131.31,289,55486065,20258807,blosc,4,31,31,82,88
pH,DOUBLE,64,55476608,6934576,8,4,H5D_CHUNKED,H5D_FILL_VALUE_USER_DEFINED,-99990000000,6.965308,8.67959,9.23,0.53,0:09.80,99,1154.09,9820,55486065,15907433,mafisc,4,31,31,82,88
pH,DOUBLE,64,55476608,6934576,8,4,H5D_CHUNKED,H5D_FILL_VALUE_USER_DEFINED,-99990000000,6.965308,8.67959,0.07,0.08,0:00.16,92,130.5,179,55486065,20637803,lz4,4,31,31,82,88
prot,DOUBLE,64,55476608,6934576,8,4,H5D_CHUNKED,H5D_FILL_VALUE_USER_DEFINED,-99990000000,0.002115,0.108316,0.02,0.07,0:00.10,86,138.13,121,55486052,55487804,NONE,4,31,31,82,88
prot,DOUBLE,64,55476608,6934576,8,4,H5D_CHUNKED,H5D_FILL_VALUE_USER_DEFINED,-99990000000,0.002115,0.108316,0.18,0.07,0:00.27,94,119.24,289,55486052,21449024,blosc,4,31,31,82,88
prot,DOUBLE,64,55476608,6934576,8,4,H5D_CHUNKED,H5D_FILL_VALUE_USER_DEFINED,-99990000000,0.002115,0.108316,9.88,0.5,0:10.43,99,1283.08,10449,55486052,17566305,mafisc,4,31,31,82,88
prot,DOUBLE,64,55476608,6934576,8,4,H5D_CHUNKED,H5D_FILL_VALUE_USER_DEFINED,-99990000000,0.002115,0.108316,0.07,0.07,0:00.15,94,122.96,169,55486052,20684729,lz4,4,31,31,82,88
salt,DOUBLE,64,55476608,6934576,8,4,H5D_CHUNKED,H5D_FILL_VALUE_USER_DEFINED,-99990000000,7.787391,35.687523,0.01,0.07,0:00.10,93,124.7,113,55486033,55487804,NONE,4,31,31,82,88
salt,DOUBLE,64,55476608,6934576,8,4,H5D_CHUNKED,H5D_FILL_VALUE_USER_DEFINED,-99990000000,7.787391,35.687523,0.16,0.04,0:00.23,90,110.89,249,55486033,11174500,blosc,4,31,31,82,88
salt,DOUBLE,64,55476608,6934576,8,4,H5D_CHUNKED,H5D_FILL_VALUE_USER_DEFINED,-99990000000,7.787391,35.687523,5.55,0.47,0:06.08,99,706.91,6094,55486033,5366911,mafisc,4,31,31,82,88
salt,DOUBLE,64,55476608,6934576,8,4,H5D_CHUNKED,H5D_FILL_VALUE_USER_DEFINED,-99990000000,7.787391,35.687523,0.11,0.05,0:00.17,93,109,191,55486033,13130818,lz4,4,31,31,82,88
silt,DOUBLE,64,55476608,6934576,8,4,H5D_CHUNKED,H5D_FILL_VALUE_USER_DEFINED,-99990000000,0.136805,10.1374,0.02,0.07,0:00.09,93,118.6,109,55486028,55487804,NONE,4,31,31,82,88
silt,DOUBLE,64,55476608,6934576,8,4,H5D_CHUNKED,H5D_FILL_VALUE_USER_DEFINED,-99990000000,0.136805,10.1374,0.13,0.05,0:00.19,92,119.4,212,55486028,9226710,blosc,4,31,31,82,88
silt,DOUBLE,64,55476608,6934576,8,4,H5D_CHUNKED,H5D_FILL_VALUE_USER_DEFINED,-99990000000,0.136805,10.1374,4.22,0.5,0:04.74,99,583.8,4758,55486028,4309191,mafisc,4,31,31,82,88
silt,DOUBLE,64,55476608,6934576,8,4,H5D_CHUNKED,H5D_FILL_VALUE_USER_DEFINED,-99990000000,0.136805,10.1374,0.06,0.06,0:00.14,92,123.13,155,55486028,7776328,lz4,4,31,31,82,88
soc,DOUBLE,64,55476608,6934576,8,4,H5D_CHUNKED,H5D_FILL_VALUE_USER_DEFINED,-99990000000,2.495875,153.962934,0.01,0.08,0:00.10,94,132.8,114,55486043,55487804,NONE,4,31,31,82,88
soc,DOUBLE,64,55476608,6934576,8,4,H5D_CHUNKED,H5D_FILL_VALUE_USER_DEFINED,-99990000000,2.495875,153.962934,0.2,0.06,0:00.28,94,121.8,302,55486043,21509331,blosc,4,31,31,82,88
soc,DOUBLE,64,55476608,6934576,8,4,H5D_CHUNKED,H5D_FILL_VALUE_USER_DEFINED,-99990000000,2.495875,153.962934,9.58,0.54,0:10.15,99,1269.82,10169,55486043,17105507,mafisc,4,31,31,82,88
soc,DOUBLE,64,55476608,6934576,8,4,H5D_CHUNKED,H5D_FILL_VALUE_USER_DEFINED,-99990000000,2.495875,153.962934,0.06,0.08,0:00.16,90,137.37,173,55486043,19448841,lz4,4,31,31,82,88
tbor,DOUBLE,64,55476608,6934576,8,4,H5D_CHUNKED,H5D_FILL_VALUE_USER_DEFINED,-99990000000,92.560329,424.170685,0.01,0.07,0:00.09,93,121.63,108,55486047,55487804,NONE,4,31,31,82,88
tbor,DOUBLE,64,55476608,6934576,8,4,H5D_CHUNKED,H5D_FILL_VALUE_USER_DEFINED,-99990000000,92.560329,424.170685,0.2,0.06,0:00.28,94,112.34,295,55486047,20220513,blosc,4,31,31,82,88
tbor,DOUBLE,64,55476608,6934576,8,4,H5D_CHUNKED,H5D_FILL_VALUE_USER_DEFINED,-99990000000,92.560329,424.170685,7.79,0.53,0:08.36,99,1050,8375,55486047,10912901,mafisc,4,31,31,82,88
tbor,DOUBLE,64,55476608,6934576,8,4,H5D_CHUNKED,H5D_FILL_VALUE_USER_DEFINED,-99990000000,92.560329,424.170685,0.12,0.04,0:00.18,95,131.36,194,55486047,16798416,lz4,4,31,31,82,88
temp,DOUBLE,64,55476608,6934576,8,4,H5D_CHUNKED,H5D_FILL_VALUE_USER_DEFINED,-99990000000,-1.415504,12.211404,0.02,0.07,0:00.10,95,139.92,118,55486037,55487804,NONE,4,31,31,82,88
temp,DOUBLE,64,55476608,6934576,8,4,H5D_CHUNKED,H5D_FILL_VALUE_USER_DEFINED,-99990000000,-1.415504,12.211404,0.16,0.05,0:00.23,93,109.84,246,55486037,13139222,blosc,4,31,31,82,88
temp,DOUBLE,64,55476608,6934576,8,4,H5D_CHUNKED,H5D_FILL_VALUE_USER_DEFINED,-99990000000,-1.415504,12.211404,6.47,0.49,0:06.99,99,814.87,7002,55486037,8307091,mafisc,4,31,31,82,88
temp,DOUBLE,64,55476608,6934576,8,4,H5D_CHUNKED,H5D_FILL_VALUE_USER_DEFINED,-99990000000,-1.415504,12.211404,0.08,0.08,0:00.18,93,114.91,199,55486037,14845687,lz4,4,31,31,82,88
time,FLOAT,32,4096,31,4,5,H5D_CHUNKED,H5D_FILL_VALUE_USER_DEFINED,9.96920996838687E+036,0,30,0,0,0:00.02,75,113.93,35,12977,13022,NONE,1,31,,,
time,FLOAT,32,4096,31,4,5,H5D_CHUNKED,H5D_FILL_VALUE_USER_DEFINED,9.96920996838687E+036,0,30,0,0.01,0:00.03,58,121.07,46,12977,11017,blosc,1,31,,,
time,FLOAT,32,4096,31,4,5,H5D_CHUNKED,H5D_FILL_VALUE_USER_DEFINED,9.96920996838687E+036,0,30,0,0.01,0:00.03,66,114.82,45,12977,11046,mafisc,1,31,,,
time,FLOAT,32,4096,31,4,5,H5D_CHUNKED,H5D_FILL_VALUE_USER_DEFINED,9.96920996838687E+036,0,30,0,0.01,0:00.02,59,116.16,39,12977,11046,lz4,1,31,,,
vdc,DOUBLE,64,55476608,6934576,8,4,H5D_CHUNKED,H5D_FILL_VALUE_USER_DEFINED,-99990000000,0,5567.75486,0.01,0.07,0:00.10,93,122.97,113,55486055,55487804,NONE,4,31,31,82,88
vdc,DOUBLE,64,55476608,6934576,8,4,H5D_CHUNKED,H5D_FILL_VALUE_USER_DEFINED,-99990000000,0,5567.75486,0.18,0.06,0:00.27,94,105.3,281,55486055,18232751,blosc,4,31,31,82,88
vdc,DOUBLE,64,55476608,6934576,8,4,H5D_CHUNKED,H5D_FILL_VALUE_USER_DEFINED,-99990000000,0,5567.75486,8.33,0.47,0:08.82,99,1063.48,8838,55486055,13937541,mafisc,4,31,31,82,88
vdc,DOUBLE,64,55476608,6934576,8,4,H5D_CHUNKED,H5D_FILL_VALUE_USER_DEFINED,-99990000000,0,5567.75486,0.06,0.07,0:00.15,92,115.16,163,55486055,15255351,lz4,4,31,31,82,88
vol,DOUBLE,64,55476608,6934576,8,4,H5D_CHUNKED,H5D_FILL_VALUE_USER_DEFINED,-99990000000,1814278243.27451,583796050846.67,0,0.08,0:00.09,91,127.11,110,55486049,55487804,NONE,4,31,31,82,88
vol,DOUBLE,64,55476608,6934576,8,4,H5D_CHUNKED,H5D_FILL_VALUE_USER_DEFINED,-99990000000,1814278243.27451,583796050846.67,0.14,0.04,0:00.21,92,115.81,222,55486049,8679543,blosc,4,31,31,82,88
vol,DOUBLE,64,55476608,6934576,8,4,H5D_CHUNKED,H5D_FILL_VALUE_USER_DEFINED,-99990000000,1814278243.27451,583796050846.67,4.25,0.44,0:04.71,99,588.91,4730,55486049,2470231,mafisc,4,31,31,82,88
vol,DOUBLE,64,55476608,6934576,8,4,H5D_CHUNKED,H5D_FILL_VALUE_USER_DEFINED,-99990000000,1814278243.27451,583796050846.67,0.03,0.06,0:00.11,89,112.05,124,55486049,3247697,lz4,4,31,31,82,88
vol0,DOUBLE,64,1789568,223696,8,4,H5D_CHUNKED,H5D_FILL_VALUE_USER_DEFINED,-99990000000,1814278243.27451,583796050846.67,0,0.01,0:00.02,66,121.47,33,1798446,1800244,NONE,3,31,82,88,
vol0,DOUBLE,64,1789568,223696,8,4,H5D_CHUNKED,H5D_FILL_VALUE_USER_DEFINED,-99990000000,1814278243.27451,583796050846.67,0.01,0.01,0:00.04,65,113.06,58,1798446,290240,blosc,3,31,82,88,
vol0,DOUBLE,64,1789568,223696,8,4,H5D_CHUNKED,H5D_FILL_VALUE_USER_DEFINED,-99990000000,1814278243.27451,583796050846.67,0.18,0.05,0:00.24,96,117.16,253,1798446,216195,mafisc,3,31,82,88,
vol0,DOUBLE,64,1789568,223696,8,4,H5D_CHUNKED,H5D_FILL_VALUE_USER_DEFINED,-99990000000,1814278243.27451,583796050846.67,0,0.01,0:00.03,61,116.56,44,1798446,115101,lz4,3,31,82,88,
x1x,DOUBLE,64,55476608,6934576,8,4,H5D_CHUNKED,H5D_FILL_VALUE_USER_DEFINED,-99990000000,1,1,0,0.08,0:00.09,93,133.61,107,55486034,55487804,NONE,4,31,31,82,88
x1x,DOUBLE,64,55476608,6934576,8,4,H5D_CHUNKED,H5D_FILL_VALUE_USER_DEFINED,-99990000000,1,1,0.18,0.05,0:00.24,94,112.21,260,55486034,11636078,blosc,4,31,31,82,88
x1x,DOUBLE,64,55476608,6934576,8,4,H5D_CHUNKED,H5D_FILL_VALUE_USER_DEFINED,-99990000000,1,1,4.12,0.41,0:04.57,99,580.33,4590,55486034,2416825,mafisc,4,31,31,82,88
x1x,DOUBLE,64,55476608,6934576,8,4,H5D_CHUNKED,H5D_FILL_VALUE_USER_DEFINED,-99990000000,1,1,0.05,0.06,0:00.13,92,114.64,142,55486034,7199697,lz4,4,31,31,82,88
xbor,DOUBLE,64,55476608,6934576,8,4,H5D_CHUNKED,H5D_FILL_VALUE_USER_DEFINED,-99990000000,0,107.5063,0.01,0.07,0:00.09,93,120.9,112,55486056,55487804,NONE,4,31,31,82,88
xbor,DOUBLE,64,55476608,6934576,8,4,H5D_CHUNKED,H5D_FILL_VALUE_USER_DEFINED,-99990000000,0,107.5063,0.2,0.05,0:00.27,94,117.46,401,55486056,19580522,blosc,4,31,31,82,88
xbor,DOUBLE,64,55476608,6934576,8,4,H5D_CHUNKED,H5D_FILL_VALUE_USER_DEFINED,-99990000000,0,107.5063,8.73,0.49,0:09.27,99,1164.66,9285,55486056,15447453,mafisc,4,31,31,82,88
xbor,DOUBLE,64,55476608,6934576,8,4,H5D_CHUNKED,H5D_FILL_VALUE_USER_DEFINED,-99990000000,0,107.5063,0.05,0.08,0:00.15,91,112.43,168,55486056,18110897,lz4,4,31,31,82,88
z1c,DOUBLE,64,55476608,6934576,8,4,H5D_CHUNKED,H5D_FILL_VALUE_USER_DEFINED,-99990000000,0.017931,4.064647,0.01,0.07,0:00.09,93,121.23,109,55486047,55487804,NONE,4,31,31,82,88
