Variable_Name,Data_Type,Type_Precision,Storage_Size,Number_of_Elements,DataType_Size,Number_of_Attributes,Storage_Layout,Fill_Value_Definition,Fill_Value,Min_Value,Max_Value,User_Time,System_Time,Elapsed_Time,CPU_Usage,Energy_Joules,Nano_Seconds,FileSize_in_Folder_Before,FileSize_in_Folder_After,Compressor,Array_Dimension,DM1,DM2,DM3,DM4
amlcorac,FLOAT,32,9142272,2285568,4,6,H5D_CHUNKED,H5D_FILL_VALUE_USER_DEFINED,9.96920996838687E+036,0,0,0.01,0.02,0:00.04,78,113.91,58,9160660,66540,blosc,3,124,96,192,
amlcorac,FLOAT,32,9142272,2285568,4,6,H5D_CHUNKED,H5D_FILL_VALUE_USER_DEFINED,9.96920996838687E+036,0,0,0.46,0.02,0:00.50,98,113.4,513,9160660,44470,mafisc,3,124,96,192,
amlcorac,FLOAT,32,9142272,2285568,4,6,H5D_CHUNKED,H5D_FILL_VALUE_USER_DEFINED,9.96920996838687E+036,0,0,0,0.02,0:00.03,84,117.51,48,9160660,60196,lz4,3,124,96,192,
ao3,FLOAT,32,429686784,107421696,4,6,H5D_CHUNKED,H5D_FILL_VALUE_USER_DEFINED,9.96920996838687E+036,0,1.7E-05,24.64,0.53,0:25.18,99,3003.92,25196,429707270,429708948,NONE,4,124,47,96,192
ao3,FLOAT,32,429686784,107421696,4,6,H5D_CHUNKED,H5D_FILL_VALUE_USER_DEFINED,9.96920996838687E+036,0,1.7E-05,26.31,0.54,0:26.88,99,3160.81,26910,429707270,257761383,blosc,4,124,47,96,192
ao3,FLOAT,32,429686784,107421696,4,6,H5D_CHUNKED,H5D_FILL_VALUE_USER_DEFINED,9.96920996838687E+036,0,1.7E-05,128.38,4.29,2:12.77,99,15567,132790,429707270,154550934,mafisc,4,124,47,96,192
ao3,FLOAT,32,429686784,107421696,4,6,H5D_CHUNKED,H5D_FILL_VALUE_USER_DEFINED,9.96920996838687E+036,0,1.7E-05,25.35,0.65,0:26.07,99,3100.76,26086,429707270,429310668,lz4,4,124,47,96,192
apmeb,FLOAT,32,9142272,2285568,4,6,H5D_CHUNKED,H5D_FILL_VALUE_USER_DEFINED,9.96920996838687E+036,-0.002197,0.001893,0.01,0.02,0:00.04,70,105.01,69,9160665,9162356,NONE,3,124,96,192,
apmeb,FLOAT,32,9142272,2285568,4,6,H5D_CHUNKED,H5D_FILL_VALUE_USER_DEFINED,9.96920996838687E+036,-0.002197,0.001893,0.08,0,0:00.09,89,119.42,109,9160665,8320836,blosc,3,124,96,192,
apmeb,FLOAT,32,9142272,2285568,4,6,H5D_CHUNKED,H5D_FILL_VALUE_USER_DEFINED,9.96920996838687E+036,-0.002197,0.001893,3.18,0.05,0:03.25,99,469.19,3261,9160665,7930184,mafisc,3,124,96,192,
apmeb,FLOAT,32,9142272,2285568,4,6,H5D_CHUNKED,H5D_FILL_VALUE_USER_DEFINED,9.96920996838687E+036,-0.002197,0.001893,0.01,0.02,0:00.04,83,111.99,59,9160665,9199919,lz4,3,124,96,192,
apmegl,FLOAT,32,9142272,2285568,4,6,H5D_CHUNKED,H5D_FILL_VALUE_USER_DEFINED,9.96920996838687E+036,-2.3E-05,0.000662,0.01,0.01,0:00.03,88,131.96,45,9160652,9162356,NONE,3,124,96,192,
apmegl,FLOAT,32,9142272,2285568,4,6,H5D_CHUNKED,H5D_FILL_VALUE_USER_DEFINED,9.96920996838687E+036,-2.3E-05,0.000662,0.02,0.02,0:00.06,77,116.24,73,9160652,1116096,blosc,3,124,96,192,
apmegl,FLOAT,32,9142272,2285568,4,6,H5D_CHUNKED,H5D_FILL_VALUE_USER_DEFINED,9.96920996838687E+036,-2.3E-05,0.000662,0.9,0.04,0:00.95,99,120.93,968,9160652,973360,mafisc,3,124,96,192,
apmegl,FLOAT,32,9142272,2285568,4,6,H5D_CHUNKED,H5D_FILL_VALUE_USER_DEFINED,9.96920996838687E+036,-2.3E-05,0.000662,0.01,0.01,0:00.04,74,114.52,51,9160652,1109308,lz4,3,124,96,192,
aprc,FLOAT,32,9142272,2285568,4,6,H5D_CHUNKED,H5D_FILL_VALUE_USER_DEFINED,9.96920996838687E+036,0,0.002112,0.01,0.01,0:00.03,85,131.98,45,9160660,9162356,NONE,3,124,96,192,
aprc,FLOAT,32,9142272,2285568,4,6,H5D_CHUNKED,H5D_FILL_VALUE_USER_DEFINED,9.96920996838687E+036,0,0.002112,0.04,0.02,0:00.07,85,124,85,9160660,2617004,blosc,3,124,96,192,
aprc,FLOAT,32,9142272,2285568,4,6,H5D_CHUNKED,H5D_FILL_VALUE_USER_DEFINED,9.96920996838687E+036,0,0.002112,1.28,0.02,0:01.32,99,227.43,1333,9160660,1906556,mafisc,3,124,96,192,
aprc,FLOAT,32,9142272,2285568,4,6,H5D_CHUNKED,H5D_FILL_VALUE_USER_DEFINED,9.96920996838687E+036,0,0.002112,0.01,0.01,0:00.04,81,130.26,55,9160660,2090370,lz4,3,124,96,192,
aprl,FLOAT,32,9142272,2285568,4,6,H5D_CHUNKED,H5D_FILL_VALUE_USER_DEFINED,9.96920996838687E+036,0,0.001699,0.01,0.02,0:00.03,87,121.5,50,9160660,9162356,NONE,3,124,96,192,
aprl,FLOAT,32,9142272,2285568,4,6,H5D_CHUNKED,H5D_FILL_VALUE_USER_DEFINED,9.96920996838687E+036,0,0.001699,0.07,0.01,0:00.10,84,115.1,115,9160660,8439122,blosc,3,124,96,192,
aprl,FLOAT,32,9142272,2285568,4,6,H5D_CHUNKED,H5D_FILL_VALUE_USER_DEFINED,9.96920996838687E+036,0,0.001699,3.21,0.04,0:03.27,99,477.42,3284,9160660,8010500,mafisc,3,124,96,192,
aprl,FLOAT,32,9142272,2285568,4,6,H5D_CHUNKED,H5D_FILL_VALUE_USER_DEFINED,9.96920996838687E+036,0,0.001699,0.02,0.02,0:00.05,80,112.03,61,9160660,9199922,lz4,3,124,96,192,
aprs,FLOAT,32,9142272,2285568,4,6,H5D_CHUNKED,H5D_FILL_VALUE_USER_DEFINED,9.96920996838687E+036,0,0.001216,0.01,0.02,0:00.03,89,135.95,48,9160644,9162356,NONE,3,124,96,192,
aprs,FLOAT,32,9142272,2285568,4,6,H5D_CHUNKED,H5D_FILL_VALUE_USER_DEFINED,9.96920996838687E+036,0,0.001216,0.05,0.03,0:00.09,89,117.77,105,9160644,7653521,blosc,3,124,96,192,
aprs,FLOAT,32,9142272,2285568,4,6,H5D_CHUNKED,H5D_FILL_VALUE_USER_DEFINED,9.96920996838687E+036,0,0.001216,2.79,0.05,0:02.86,99,355.82,2877,9160644,6639092,mafisc,3,124,96,192,
aprs,FLOAT,32,9142272,2285568,4,6,H5D_CHUNKED,H5D_FILL_VALUE_USER_DEFINED,9.96920996838687E+036,0,0.001216,0.01,0.02,0:00.04,87,113.71,58,9160644,9174441,lz4,3,124,96,192,
aps,FLOAT,32,9142272,2285568,4,6,H5D_CHUNKED,H5D_FILL_VALUE_USER_DEFINED,9.96920996838687E+036,50466.703125,108005.351562,0,0.02,0:00.03,82,120,44,9160645,9162356,NONE,3,124,96,192,
aps,FLOAT,32,9142272,2285568,4,6,H5D_CHUNKED,H5D_FILL_VALUE_USER_DEFINED,9.96920996838687E+036,50466.703125,108005.351562,0.05,0.02,0:00.09,84,110.94,103,9160645,6219522,blosc,3,124,96,192,
aps,FLOAT,32,9142272,2285568,4,6,H5D_CHUNKED,H5D_FILL_VALUE_USER_DEFINED,9.96920996838687E+036,50466.703125,108005.351562,2.58,0.03,0:02.63,99,347.77,2641,9160645,5039868,mafisc,3,124,96,192,
aps,FLOAT,32,9142272,2285568,4,6,H5D_CHUNKED,H5D_FILL_VALUE_USER_DEFINED,9.96920996838687E+036,50466.703125,108005.351562,0.01,0.02,0:00.05,80,111.02,61,9160645,9199678,lz4,3,124,96,192,
az0i,FLOAT,32,9142272,2285568,4,6,H5D_CHUNKED,H5D_FILL_VALUE_USER_DEFINED,9.96920996838687E+036,0.001,0.001,0,0.02,0:00.03,82,117.29,44,9160653,9162356,NONE,3,124,96,192,
az0i,FLOAT,32,9142272,2285568,4,6,H5D_CHUNKED,H5D_FILL_VALUE_USER_DEFINED,9.96920996838687E+036,0.001,0.001,0.01,0.02,0:00.04,79,122.74,59,9160653,66540,blosc,3,124,96,192,
az0i,FLOAT,32,9142272,2285568,4,6,H5D_CHUNKED,H5D_FILL_VALUE_USER_DEFINED,9.96920996838687E+036,0.001,0.001,0.45,0.04,0:00.50,97,110.82,518,9160653,45064,mafisc,3,124,96,192,
az0i,FLOAT,32,9142272,2285568,4,6,H5D_CHUNKED,H5D_FILL_VALUE_USER_DEFINED,9.96920996838687E+036,0.001,0.001,0.02,0,0:00.03,78,130.53,41,9160653,60562,lz4,3,124,96,192,
az0l,FLOAT,32,9142272,2285568,4,6,H5D_CHUNKED,H5D_FILL_VALUE_USER_DEFINED,9.96920996838687E+036,0,20.013189,0.01,0.01,0:00.04,85,118.42,49,9160654,9162356,NONE,3,124,96,192,
az0l,FLOAT,32,9142272,2285568,4,6,H5D_CHUNKED,H5D_FILL_VALUE_USER_DEFINED,9.96920996838687E+036,0,20.013189,0.04,0.02,0:00.08,83,120.02,92,9160654,2975206,blosc,3,124,96,192,
az0l,FLOAT,32,9142272,2285568,4,6,H5D_CHUNKED,H5D_FILL_VALUE_USER_DEFINED,9.96920996838687E+036,0,20.013189,1.49,0.05,0:01.55,99,232.97,1567,9160654,2459980,mafisc,3,124,96,192,
az0l,FLOAT,32,9142272,2285568,4,6,H5D_CHUNKED,H5D_FILL_VALUE_USER_DEFINED,9.96920996838687E+036,0,20.013189,0.03,0,0:00.04,77,120.34,60,9160654,2641938,lz4,3,124,96,192,
az0w,FLOAT,32,9142272,2285568,4,6,H5D_CHUNKED,H5D_FILL_VALUE_USER_DEFINED,9.96920996838687E+036,1.5E-05,0.004741,0.02,0,0:00.03,86,123.44,43,9160655,9162356,NONE,3,124,96,192,
az0w,FLOAT,32,9142272,2285568,4,6,H5D_CHUNKED,H5D_FILL_VALUE_USER_DEFINED,9.96920996838687E+036,1.5E-05,0.004741,0.07,0.02,0:00.10,90,121.78,114,9160655,7722765,blosc,3,124,96,192,
az0w,FLOAT,32,9142272,2285568,4,6,H5D_CHUNKED,H5D_FILL_VALUE_USER_DEFINED,9.96920996838687E+036,1.5E-05,0.004741,2.88,0.03,0:02.92,99,342.1,2941,9160655,5916646,mafisc,3,124,96,192,
az0w,FLOAT,32,9142272,2285568,4,6,H5D_CHUNKED,H5D_FILL_VALUE_USER_DEFINED,9.96920996838687E+036,1.5E-05,0.004741,0.03,0,0:00.05,85,135.52,63,9160655,6864439,lz4,3,124,96,192,
barefrac,FLOAT,32,9142272,2285568,4,5,H5D_CHUNKED,H5D_FILL_VALUE_USER_DEFINED,9.96920996838687E+036,0,1,0,0.02,0:00.03,86,112.62,47,9160606,9162356,NONE,3,124,96,192,
barefrac,FLOAT,32,9142272,2285568,4,5,H5D_CHUNKED,H5D_FILL_VALUE_USER_DEFINED,9.96920996838687E+036,0,1,0.03,0.01,0:00.06,76,117.32,71,9160606,1194550,blosc,3,124,96,192,
barefrac,FLOAT,32,9142272,2285568,4,5,H5D_CHUNKED,H5D_FILL_VALUE_USER_DEFINED,9.96920996838687E+036,0,1,0.81,0.03,0:00.85,99,118.57,866,9160606,973118,mafisc,3,124,96,192,
barefrac,FLOAT,32,9142272,2285568,4,5,H5D_CHUNKED,H5D_FILL_VALUE_USER_DEFINED,9.96920996838687E+036,0,1,0.01,0.01,0:00.04,80,118.27,58,9160606,1056353,lz4,3,124,96,192,
dew2,FLOAT,32,9142272,2285568,4,6,H5D_CHUNKED,H5D_FILL_VALUE_USER_DEFINED,9.96920996838687E+036,213.470139,301.992432,0,0.02,0:00.03,86,126.91,48,9160652,9162356,NONE,3,124,96,192,
dew2,FLOAT,32,9142272,2285568,4,6,H5D_CHUNKED,H5D_FILL_VALUE_USER_DEFINED,9.96920996838687E+036,213.470139,301.992432,0.04,0.03,0:00.08,89,112.67,98,9160652,6034947,blosc,3,124,96,192,
dew2,FLOAT,32,9142272,2285568,4,6,H5D_CHUNKED,H5D_FILL_VALUE_USER_DEFINED,9.96920996838687E+036,213.470139,301.992432,2.46,0.05,0:02.53,99,343.7,2543,9160652,5186184,mafisc,3,124,96,192,
dew2,FLOAT,32,9142272,2285568,4,6,H5D_CHUNKED,H5D_FILL_VALUE_USER_DEFINED,9.96920996838687E+036,213.470139,301.992432,0,0.03,0:00.04,84,112.88,55,9160652,9199765,lz4,3,124,96,192,
drain,FLOAT,32,9142272,2285568,4,6,H5D_CHUNKED,H5D_FILL_VALUE_USER_DEFINED,9.96920996838687E+036,0,2.8E-05,0,0.02,0:00.03,83,124.64,45,9160643,9162356,NONE,3,124,96,192,
drain,FLOAT,32,9142272,2285568,4,6,H5D_CHUNKED,H5D_FILL_VALUE_USER_DEFINED,9.96920996838687E+036,0,2.8E-05,0.02,0.01,0:00.06,76,111.32,72,9160643,1105252,blosc,3,124,96,192,
drain,FLOAT,32,9142272,2285568,4,6,H5D_CHUNKED,H5D_FILL_VALUE_USER_DEFINED,9.96920996838687E+036,0,2.8E-05,0.72,0.03,0:00.77,99,121.28,779,9160643,536190,mafisc,3,124,96,192,
drain,FLOAT,32,9142272,2285568,4,6,H5D_CHUNKED,H5D_FILL_VALUE_USER_DEFINED,9.96920996838687E+036,0,2.8E-05,0.01,0.02,0:00.05,63,,109,9160643,691990,lz4,3,124,96,192,
evap,FLOAT,32,9142272,2285568,4,6,H5D_CHUNKED,H5D_FILL_VALUE_USER_DEFINED,9.96920996838687E+036,-0.000346,8.4E-05,0,0.02,0:00.03,88,111.76,113,9160646,9162356,NONE,3,124,96,192,
evap,FLOAT,32,9142272,2285568,4,6,H5D_CHUNKED,H5D_FILL_VALUE_USER_DEFINED,9.96920996838687E+036,-0.000346,8.4E-05,0.05,0.02,0:00.09,90,125.95,105,9160646,8040013,blosc,3,124,96,192,
evap,FLOAT,32,9142272,2285568,4,6,H5D_CHUNKED,H5D_FILL_VALUE_USER_DEFINED,9.96920996838687E+036,-0.000346,8.4E-05,3.05,0.06,0:03.14,99,466.46,3158,9160646,7529488,mafisc,3,124,96,192,
evap,FLOAT,32,9142272,2285568,4,6,H5D_CHUNKED,H5D_FILL_VALUE_USER_DEFINED,9.96920996838687E+036,-0.000346,8.4E-05,0.01,0.02,0:00.04,84,112.9,56,9160646,9199928,lz4,3,124,96,192,
evapiac,FLOAT,32,9142272,2285568,4,6,H5D_CHUNKED,H5D_FILL_VALUE_USER_DEFINED,9.96920996838687E+036,-4E-05,5.7E-05,0.01,0.01,0:00.03,86,125.86,47,9160655,9162356,NONE,3,124,96,192,
evapiac,FLOAT,32,9142272,2285568,4,6,H5D_CHUNKED,H5D_FILL_VALUE_USER_DEFINED,9.96920996838687E+036,-4E-05,5.7E-05,0.02,0.02,0:00.06,78,111.45,75,9160655,1396519,blosc,3,124,96,192,
evapiac,FLOAT,32,9142272,2285568,4,6,H5D_CHUNKED,H5D_FILL_VALUE_USER_DEFINED,9.96920996838687E+036,-4E-05,5.7E-05,1,0.04,0:01.05,99,233.78,1061,9160655,1183052,mafisc,3,124,96,192,
evapiac,FLOAT,32,9142272,2285568,4,6,H5D_CHUNKED,H5D_FILL_VALUE_USER_DEFINED,9.96920996838687E+036,-4E-05,5.7E-05,0.01,0.02,0:00.04,79,112.07,60,9160655,1275452,lz4,3,124,96,192,
evaplac,FLOAT,32,9142272,2285568,4,6,H5D_CHUNKED,H5D_FILL_VALUE_USER_DEFINED,9.96920996838687E+036,-0.000271,5.9E-05,0,0.02,0:00.03,82,116.28,43,9160656,9162356,NONE,3,124,96,192,
evaplac,FLOAT,32,9142272,2285568,4,6,H5D_CHUNKED,H5D_FILL_VALUE_USER_DEFINED,9.96920996838687E+036,-0.000271,5.9E-05,0.07,0,0:00.08,88,109.74,93,9160656,3627162,blosc,3,124,96,192,
evaplac,FLOAT,32,9142272,2285568,4,6,H5D_CHUNKED,H5D_FILL_VALUE_USER_DEFINED,9.96920996838687E+036,-0.000271,5.9E-05,1.72,0.04,0:01.77,99,228.73,1789,9160656,3146514,mafisc,3,124,96,192,
evaplac,FLOAT,32,9142272,2285568,4,6,H5D_CHUNKED,H5D_FILL_VALUE_USER_DEFINED,9.96920996838687E+036,-0.000271,5.9E-05,0.02,0.01,0:00.04,80,112.07,55,9160656,3370431,lz4,3,124,96,192,
evapwac,FLOAT,32,9142272,2285568,4,6,H5D_CHUNKED,H5D_FILL_VALUE_USER_DEFINED,9.96920996838687E+036,-0.000346,8.4E-05,0,0.02,0:00.03,83,128.13,46,9160657,9162356,NONE,3,124,96,192,
evapwac,FLOAT,32,9142272,2285568,4,6,H5D_CHUNKED,H5D_FILL_VALUE_USER_DEFINED,9.96920996838687E+036,-0.000346,8.4E-05,0.06,0.02,0:00.09,86,112.42,109,9160657,5869166,blosc,3,124,96,192,
evapwac,FLOAT,32,9142272,2285568,4,6,H5D_CHUNKED,H5D_FILL_VALUE_USER_DEFINED,9.96920996838687E+036,-0.000346,8.4E-05,2.65,0.03,0:02.70,99,349.74,2712,9160657,5421374,mafisc,3,124,96,192,
evapwac,FLOAT,32,9142272,2285568,4,6,H5D_CHUNKED,H5D_FILL_VALUE_USER_DEFINED,9.96920996838687E+036,-0.000346,8.4E-05,0.01,0.02,0:00.05,78,114.56,66,9160657,6327176,lz4,3,124,96,192,
fage,FLOAT,32,9142272,2285568,4,5,H5D_CHUNKED,H5D_FILL_VALUE_USER_DEFINED,9.96920996838687E+036,0,0.782419,0,0.02,0:00.03,86,123.38,48,9160616,9162356,NONE,3,124,96,192,
fage,FLOAT,32,9142272,2285568,4,5,H5D_CHUNKED,H5D_FILL_VALUE_USER_DEFINED,9.96920996838687E+036,0,0.782419,0.03,0.01,0:00.05,83,116.01,71,9160616,1315986,blosc,3,124,96,192,
fage,FLOAT,32,9142272,2285568,4,5,H5D_CHUNKED,H5D_FILL_VALUE_USER_DEFINED,9.96920996838687E+036,0,0.782419,1,0.03,0:01.04,98,228.26,1058,9160616,1116724,mafisc,3,124,96,192,
fage,FLOAT,32,9142272,2285568,4,5,H5D_CHUNKED,H5D_FILL_VALUE_USER_DEFINED,9.96920996838687E+036,0,0.782419,0.02,0.01,0:00.04,84,111.24,55,9160616,1268000,lz4,3,124,96,192,
friac,FLOAT,32,9142272,2285568,4,5,H5D_CHUNKED,H5D_FILL_VALUE_USER_DEFINED,9.96920996838687E+036,0,1,0,0.02,0:00.03,88,122.47,45,9160621,9162356,NONE,3,124,96,192,
friac,FLOAT,32,9142272,2285568,4,5,H5D_CHUNKED,H5D_FILL_VALUE_USER_DEFINED,9.96920996838687E+036,0,1,0.02,0.01,0:00.06,76,116.1,71,9160621,1096620,blosc,3,124,96,192,
friac,FLOAT,32,9142272,2285568,4,5,H5D_CHUNKED,H5D_FILL_VALUE_USER_DEFINED,9.96920996838687E+036,0,1,0.81,0.04,0:00.86,99,117.67,872,9160621,812780,mafisc,3,124,96,192,
friac,FLOAT,32,9142272,2285568,4,5,H5D_CHUNKED,H5D_FILL_VALUE_USER_DEFINED,9.96920996838687E+036,0,1,0.02,0,0:00.04,72,115.68,57,9160621,984025,lz4,3,124,96,192,
geosp,FLOAT,32,9142272,2285568,4,6,H5D_CHUNKED,H5D_FILL_VALUE_USER_DEFINED,9.96920996838687E+036,-5134.390625,53852.609375,0.01,0.01,0:00.03,85,135.3,44,9160668,9162356,NONE,3,124,96,192,
geosp,FLOAT,32,9142272,2285568,4,6,H5D_CHUNKED,H5D_FILL_VALUE_USER_DEFINED,9.96920996838687E+036,-5134.390625,53852.609375,0.07,0.01,0:00.10,90,112.27,115,9160668,6525992,blosc,3,124,96,192,
geosp,FLOAT,32,9142272,2285568,4,6,H5D_CHUNKED,H5D_FILL_VALUE_USER_DEFINED,9.96920996838687E+036,-5134.390625,53852.609375,2.86,0.03,0:02.91,99,353.32,2922,9160668,5161302,mafisc,3,124,96,192,
geosp,FLOAT,32,9142272,2285568,4,6,H5D_CHUNKED,H5D_FILL_VALUE_USER_DEFINED,9.96920996838687E+036,-5134.390625,53852.609375,0.04,0.02,0:00.07,90,115.19,83,9160668,7994400,lz4,3,124,96,192,
glac,FLOAT,32,9142272,2285568,4,5,H5D_CHUNKED,H5D_FILL_VALUE_USER_DEFINED,9.96920996838687E+036,0,1,0.02,0.01,0:00.03,86,132.78,48,9160625,9162356,NONE,3,124,96,192,
glac,FLOAT,32,9142272,2285568,4,5,H5D_CHUNKED,H5D_FILL_VALUE_USER_DEFINED,9.96920996838687E+036,0,1,0.02,0.01,0:00.05,75,113.39,65,9160625,154376,blosc,3,124,96,192,
glac,FLOAT,32,9142272,2285568,4,5,H5D_CHUNKED,H5D_FILL_VALUE_USER_DEFINED,9.96920996838687E+036,0,1,0.52,0.01,0:00.55,98,120.82,562,9160625,71968,mafisc,3,124,96,192,
glac,FLOAT,32,9142272,2285568,4,5,H5D_CHUNKED,H5D_FILL_VALUE_USER_DEFINED,9.96920996838687E+036,0,1,0.01,0.01,0:00.04,70,109.95,49,9160625,110948,lz4,3,124,96,192,
gld,FLOAT,32,9142272,2285568,4,6,H5D_CHUNKED,H5D_FILL_VALUE_USER_DEFINED,9.96920996838687E+036,-17.327227,4.642487,0,0.02,0:00.03,85,131.05,45,9160641,9162356,NONE,3,124,96,192,
gld,FLOAT,32,9142272,2285568,4,6,H5D_CHUNKED,H5D_FILL_VALUE_USER_DEFINED,9.96920996838687E+036,-17.327227,4.642487,0.01,0.02,0:00.05,83,113.19,68,9160641,1007996,blosc,3,124,96,192,
gld,FLOAT,32,9142272,2285568,4,6,H5D_CHUNKED,H5D_FILL_VALUE_USER_DEFINED,9.96920996838687E+036,-17.327227,4.642487,0.88,0.04,0:00.94,98,113.92,952,9160641,875646,mafisc,3,124,96,192,
gld,FLOAT,32,9142272,2285568,4,6,H5D_CHUNKED,H5D_FILL_VALUE_USER_DEFINED,9.96920996838687E+036,-17.327227,4.642487,0,0.02,0:00.03,84,116.83,50,9160641,1108866,lz4,3,124,96,192,
hyai,DOUBLE,64,384,48,8,3,H5D_CONTIGUOUS,H5D_FILL_VALUE_USER_DEFINED,9.96920996838687E+036,0,16465,0,0,0:00.01,57,131.31,23,6528,6528,NONE,1,48,,,
hyai,DOUBLE,64,384,48,8,3,H5D_CONTIGUOUS,H5D_FILL_VALUE_USER_DEFINED,9.96920996838687E+036,0,16465,0,0.01,0:00.03,56,117.4,43,6528,11684,blosc,1,48,,,
hyai,DOUBLE,64,384,48,8,3,H5D_CONTIGUOUS,H5D_FILL_VALUE_USER_DEFINED,9.96920996838687E+036,0,16465,0,0.01,0:00.01,73,120.27,29,6528,11684,mafisc,1,48,,,
hyai,DOUBLE,64,384,48,8,3,H5D_CONTIGUOUS,H5D_FILL_VALUE_USER_DEFINED,9.96920996838687E+036,0,16465,0,0.01,0:00.02,52,115.89,33,6528,11684,lz4,1,48,,,
hyam,DOUBLE,64,376,47,8,3,H5D_CONTIGUOUS,H5D_FILL_VALUE_USER_DEFINED,9.96920996838687E+036,0,16381.31,0,0,0:00.01,76,121.22,28,6520,6520,NONE,1,47,,,
hyam,DOUBLE,64,376,47,8,3,H5D_CONTIGUOUS,H5D_FILL_VALUE_USER_DEFINED,9.96920996838687E+036,0,16381.31,0,0.01,0:00.02,61,135.05,36,6520,11684,blosc,1,47,,,
hyam,DOUBLE,64,376,47,8,3,H5D_CONTIGUOUS,H5D_FILL_VALUE_USER_DEFINED,9.96920996838687E+036,0,16381.31,0,0.01,0:00.02,62,114.06,34,6520,11684,mafisc,1,47,,,
hyam,DOUBLE,64,376,47,8,3,H5D_CONTIGUOUS,H5D_FILL_VALUE_USER_DEFINED,9.96920996838687E+036,0,16381.31,0,0,0:00.01,58,134.71,27,6520,11684,lz4,1,47,,,
hybi,DOUBLE,64,384,48,8,3,H5D_CONTIGUOUS,H5D_FILL_VALUE_USER_DEFINED,9.96920996838687E+036,0,1,0,0.01,0:00.01,73,115.54,25,6528,6528,NONE,1,48,,,
hybi,DOUBLE,64,384,48,8,3,H5D_CONTIGUOUS,H5D_FILL_VALUE_USER_DEFINED,9.96920996838687E+036,0,1,0,0.01,0:00.03,58,114.22,42,6528,11684,blosc,1,48,,,
hybi,DOUBLE,64,384,48,8,3,H5D_CONTIGUOUS,H5D_FILL_VALUE_USER_DEFINED,9.96920996838687E+036,0,1,0,0,0:00.01,62,116.04,25,6528,11684,mafisc,1,48,,,
hybi,DOUBLE,64,384,48,8,3,H5D_CONTIGUOUS,H5D_FILL_VALUE_USER_DEFINED,9.96920996838687E+036,0,1,0,0.01,0:00.02,62,112.61,34,6528,11684,lz4,1,48,,,
hybm,DOUBLE,64,376,47,8,3,H5D_CONTIGUOUS,H5D_FILL_VALUE_USER_DEFINED,9.96920996838687E+036,0,0.99615,0,0,0:00.01,70,122.73,27,6520,6520,NONE,1,47,,,
hybm,DOUBLE,64,376,47,8,3,H5D_CONTIGUOUS,H5D_FILL_VALUE_USER_DEFINED,9.96920996838687E+036,0,0.99615,0.01,0,0:00.02,61,126.15,36,6520,11684,blosc,1,47,,,
hybm,DOUBLE,64,376,47,8,3,H5D_CONTIGUOUS,H5D_FILL_VALUE_USER_DEFINED,9.96920996838687E+036,0,0.99615,0,0.01,0:00.02,66,110.22,34,6520,11684,mafisc,1,47,,,
hybm,DOUBLE,64,376,47,8,3,H5D_CONTIGUOUS,H5D_FILL_VALUE_USER_DEFINED,9.96920996838687E+036,0,0.99615,0.01,0,0:00.01,68,113.23,30,6520,11684,lz4,1,47,,,
lat,DOUBLE,64,768,96,8,8,H5D_CONTIGUOUS,H5D_FILL_VALUE_USER_DEFINED,9.96920996838687E+036,-88.572169,88.572169,0,0,0:00.01,66,118.59,25,6756,6268,NONE,1,96,,,
lat,DOUBLE,64,768,96,8,8,H5D_CONTIGUOUS,H5D_FILL_VALUE_USER_DEFINED,9.96920996838687E+036,-88.572169,88.572169,0,0.01,0:00.03,62,118.39,43,6756,8010,blosc,1,96,,,
lat,DOUBLE,64,768,96,8,8,H5D_CONTIGUOUS,H5D_FILL_VALUE_USER_DEFINED,9.96920996838687E+036,-88.572169,88.572169,0,0,0:00.01,66,114.49,29,6756,8042,mafisc,1,96,,,
lat,DOUBLE,64,768,96,8,8,H5D_CONTIGUOUS,H5D_FILL_VALUE_USER_DEFINED,9.96920996838687E+036,-88.572169,88.572169,0.01,0,0:00.02,57,109.6,39,6756,8042,lz4,1,96,,,
lev,DOUBLE,64,376,47,8,10,H5D_CONTIGUOUS,H5D_FILL_VALUE_USER_DEFINED,9.96920996838687E+036,1,47,0,0,0:00.01,77,114.83,28,5960,6226,NONE,1,47,,,
lev,DOUBLE,64,376,47,8,10,H5D_CONTIGUOUS,H5D_FILL_VALUE_USER_DEFINED,9.96920996838687E+036,1,47,0.01,0,0:00.02,64,114.33,39,5960,8327,blosc,1,47,,,
lev,DOUBLE,64,376,47,8,10,H5D_CONTIGUOUS,H5D_FILL_VALUE_USER_DEFINED,9.96920996838687E+036,1,47,0,0.01,0:00.02,58,112.77,34,5960,8359,mafisc,1,47,,,
lev,DOUBLE,64,376,47,8,10,H5D_CONTIGUOUS,H5D_FILL_VALUE_USER_DEFINED,9.96920996838687E+036,1,47,0,0,0:00.02,70,110.96,31,5960,8359,lz4,1,47,,,
lon,DOUBLE,64,1536,192,8,8,H5D_CONTIGUOUS,H5D_FILL_VALUE_USER_DEFINED,9.96920996838687E+036,0,358.125,0,0,0:00.01,62,130.82,25,6757,6268,NONE,1,192,,,
lon,DOUBLE,64,1536,192,8,8,H5D_CONTIGUOUS,H5D_FILL_VALUE_USER_DEFINED,9.96920996838687E+036,0,358.125,0.01,0,0:00.03,53,123.11,41,6757,8011,blosc,1,192,,,
